ogc_fid,code_insee,statut,url_carto
868,21573,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21573
869,21576,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21576
870,21581,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21581
871,21585,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21585
872,21586,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21586
873,21588,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21588
874,21589,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21589
875,21591,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21591
876,21596,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21596
877,21598,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21598
878,21599,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21599
879,21600,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21600
880,21602,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21602
881,21607,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21607
882,21609,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21609
883,21612,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21612
884,21616,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21616
885,21617,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21617
886,21620,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21620
887,21623,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21623
888,21624,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21624
889,21631,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21631
890,21633,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21633
891,21636,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21636
892,21643,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21643
893,21645,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21645
894,21647,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21647
895,21659,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21659
896,21660,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21660
897,21662,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21662
898,21664,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21664
899,21671,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21671
900,21677,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21677
901,21680,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21680
902,21683,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21683
903,21684,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21684
904,21692,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21692
905,21695,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21695
906,21696,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21696
907,21701,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21701
908,21702,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21702
909,21706,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21706
910,58001,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58001
911,58006,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58006
912,58007,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58007
913,58008,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58008
914,58011,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58011
915,58012,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58012
916,58015,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58015
917,58021,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58021
918,58022,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58022
919,58023,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58023
920,58032,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58032
921,58033,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58033
922,58036,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58036
923,58038,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58038
924,58039,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58039
925,58042,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58042
926,58046,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58046
927,58047,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58047
928,58049,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58049
929,58053,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58053
930,58056,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58056
931,58058,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58058
932,58063,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58063
933,58064,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58064
934,58065,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58065
935,58066,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58066
936,58067,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58067
937,58068,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58068
938,58073,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58073
939,58079,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58079
940,58081,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58081
941,58090,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58090
942,58092,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58092
943,58093,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58093
944,58097,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58097
945,58098,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58098
946,58099,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58099
947,58102,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58102
948,58108,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58108
949,58113,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58113
950,58116,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58116
951,58119,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58119
952,58122,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58122
953,58123,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58123
954,58129,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58129
955,58132,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58132
956,58133,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58133
957,58135,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58135
958,58136,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58136
959,58146,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58146
960,58147,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58147
961,58152,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58152
962,58153,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58153
963,58154,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58154
964,58156,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58156
965,58161,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58161
966,58166,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58166
967,58171,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58171
968,58175,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58175
969,58178,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58178
970,58179,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58179
971,58192,LIMITROPHE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;58192
